Datetime,PM10 (μg/m³),PM2.5 (μg/m³),CO (μg/m³),NO2 (μg/m³),SO2 (μg/m³),O3  (μg/m³),Temp (°C),Humidity (%),Wind_Speed (km/h),Soil_Moisture (m³/m³),AQI
2022-09-12 00:00:00,0.4591700133868809,0.4780876494023905,0.5808612440191387,0.6360856269113149,0.6759259259259258,0.28787878787878785,0.4845814977973567,0.9078947368421052,0.36666666666666664,0.9451219512195121,0.4715447154471545
2022-09-12 01:00:00,0.4899598393574297,0.5099601593625499,0.507177033492823,0.5198776758409785,0.6203703703703703,0.28787878787878785,0.5242290748898678,0.9078947368421052,0.4111111111111111,0.9420731707317072,0.4715447154471545
2022-09-12 02:00:00,0.38018741633199465,0.39641434262948216,0.40191387559808617,0.35474006116207946,0.537037037037037,0.28787878787878785,0.6255506607929515,0.7894736842105262,0.19999999999999998,0.9390243902439024,0.46341463414634154
2022-09-12 03:00:00,0.2878179384203481,0.30079681274900405,0.28133971291866033,0.17431192660550457,0.40740740740740744,0.3181818181818182,0.6916299559471365,0.7368421052631579,0.25555555555555554,0.9359756097560974,0.46341463414634154
2022-09-12 04:00:00,0.2677376171352075,0.2768924302788845,0.2287081339712919,0.11314984709480122,0.3055555555555555,0.3484848484848485,0.7709251101321585,0.6184210526315789,0.31111111111111106,0.9298780487804876,0.46341463414634154
2022-09-12 05:00:00,0.2396251673360107,0.24900398406374508,0.19330143540669856,0.08256880733944953,0.20370370370370372,0.3939393939393939,0.8061674008810572,0.5921052631578947,0.17777777777777778,0.9237804878048779,0.4552845528455285
2022-09-12 06:00:00,0.2222222222222222,0.22908366533864544,0.16459330143540668,0.0672782874617737,0.1111111111111111,0.4242424242424242,0.7312775330396474,0.6710526315789473,0.5,0.9939024390243902,0.4552845528455285
2022-09-12 07:00:00,0.28647925033467203,0.29681274900398413,0.1569377990430622,0.055045871559633024,0.10185185185185186,0.4696969696969697,0.726872246696035,0.6973684210526315,0.42222222222222217,0.9939024390243902,0.44715447154471544
2022-09-12 08:00:00,0.2878179384203481,0.30079681274900405,0.16076555023923444,0.048929663608562685,0.1388888888888889,0.5,0.7533039647577092,0.6973684210526315,0.47777777777777775,0.9847560975609755,0.44715447154471544
2022-09-12 09:00:00,0.2677376171352075,0.2768924302788845,0.17416267942583732,0.08256880733944953,0.1759259259259259,0.5303030303030303,0.7753303964757708,0.6447368421052632,0.5111111111111111,0.9817073170731707,0.44715447154471544
2022-09-12 10:00:00,0.21285140562248994,0.2231075697211156,0.17894736842105263,0.12844036697247704,0.18518518518518517,0.5606060606060607,0.6960352422907489,0.7105263157894736,0.5222222222222223,0.9939024390243902,0.4390243902439025
2022-09-12 11:00:00,0.18741633199464527,0.19521912350597614,0.18660287081339713,0.19266055045871555,0.19444444444444445,0.5606060606060607,0.6872246696035241,0.7236842105263158,0.38888888888888884,0.9817073170731707,0.43089430894308944
2022-09-12 12:00:00,0.21285140562248994,0.22111553784860563,0.2105263157894737,0.2874617737003058,0.25,0.5454545454545454,0.6123348017621145,0.8157894736842105,0.28888888888888886,0.975609756097561,0.4227642276422765
2022-09-12 13:00:00,0.30120481927710846,0.3127490039840638,0.3100478468899522,0.5535168195718654,0.2777777777777778,0.5303030303030303,0.5726872246696034,0.9078947368421052,0.47777777777777775,0.9939024390243902,0.4227642276422765
2022-09-12 14:00:00,0.3333333333333333,0.34661354581673315,0.45167464114832534,0.9327217125382262,0.32407407407407407,0.5,0.5770925110132158,0.9078947368421052,0.19999999999999998,0.9908536585365852,0.41463414634146345
2022-09-12 23:00:00,0.3668005354752343,0.3824701195219124,0.6421052631578947,0.9327217125382262,0.6388888888888888,0.06060606060606062,0.5242290748898678,0.9605263157894736,0.3333333333333333,0.9664634146341462,0.3902439024390244
2022-09-13 00:00:00,0.39223560910307903,0.4083665338645419,0.5578947368421053,0.7614678899082568,0.7129629629629629,0.06060606060606062,0.5198237885462554,0.9473684210526315,0.08888888888888889,0.9634146341463414,0.3902439024390244
2022-09-13 01:00:00,0.44310575635876837,0.4601593625498009,0.5339712918660288,0.7033639143730885,0.6666666666666666,0.06060606060606062,0.5418502202643171,0.9342105263157895,0.36666666666666664,0.9603658536585364,0.3821138211382114
2022-09-13 02:00:00,0.4805890227576975,0.5000000000000001,0.4995215311004785,0.6238532110091742,0.611111111111111,0.07575757575757576,0.5770925110132158,0.8947368421052632,0.3222222222222222,0.9542682926829267,0.3821138211382114
2022-09-13 03:00:00,0.3520749665327979,0.36653386454183273,0.43827751196172254,0.5015290519877674,0.537037037037037,0.10606060606060606,0.607929515418502,0.8421052631578948,0.28888888888888886,0.9512195121951219,0.3902439024390244
2022-09-13 04:00:00,0.2744310575635877,0.2848605577689243,0.37320574162679426,0.3914373088685015,0.48148148148148145,0.13636363636363635,0.6475770925110133,0.8026315789473685,0.25555555555555554,0.9481707317073169,0.3902439024390244
2022-09-13 05:00:00,0.27041499330655955,0.28087649402390447,0.29665071770334933,0.27217125382262997,0.4259259259259259,0.16666666666666663,0.6740088105726871,0.7763157894736842,0.25555555555555554,0.9451219512195121,0.3902439024390244
2022-09-13 06:00:00,0.29049531459170014,0.30079681274900405,0.21626794258373208,0.1437308868501529,0.37037037037037035,0.2121212121212121,0.7444933920704845,0.6973684210526315,0.26666666666666666,0.9390243902439024,0.3902439024390244
2022-09-13 07:00:00,0.3119143239625168,0.3227091633466136,0.18947368421052632,0.08562691131498469,0.32407407407407407,0.2727272727272727,0.7973568281938325,0.6447368421052632,0.1111111111111111,0.9420731707317072,0.3902439024390244
2022-09-13 08:00:00,0.3038821954484605,0.3167330677290838,0.18086124401913875,0.05810397553516818,0.2962962962962963,0.3333333333333333,0.7180616740088105,0.7105263157894736,0.47777777777777775,0.9847560975609755,0.3902439024390244
